order_id,order_date,product,category,customer_id,price,quantity
386,2024-05-15,iPhone 14,Smartphones,CUST-0213,958.0,2
387,2023-08-15,JBL Flip 6,Speakers,CUST-0293,103.0,4
388,2024-10-19,Dell XPS 13,Laptops,CUST-0152,1449.0,1
389,2023-08-05,Apple Watch,Wearables,CUST-0250,266.0,2
390,2022-08-01,Samsung S23,Smartphones,CUST-0262,838.0,2
391,2023-01-25,MacBook Pro,Laptops,CUST-0186,1524.0,4
392,2024-06-14,Samsung S23,Smartphones,CUST-0040,820.0,3
393,2023-05-17,Fitbit Charge 6,Wearables,CUST-0008,249.0,4
394,2022-04-23,Sony WH-1000XM5,Headphones,CUST-0298,371.0,2
395,2021-11-30,Samsung S23,Smartphones,CUST-0293,868.0,2
396,2023-10-02,Apple Watch,Wearables,CUST-0111,163.0,4
397,2021-08-19,Apple Watch,Wearables,CUST-0084,279.0,3
398,2023-04-18,iPhone 14,Smartphones,CUST-0028,865.0,3
399,2024-06-06,AirPods Pro,Accessories,CUST-0164,94.0,3
400,2024-08-19,Fitbit Charge 6,Wearables,CUST-0195,267.0,2
401,2022-08-15,Fitbit Charge 6,Wearables,CUST-0093,159.0,4
402,2023-05-12,Apple Watch,Wearables,CUST-0257,282.0,4
403,2023-08-30,iPhone 14,Smartphones,CUST-0064,917.0,4
404,2024-07-31,Apple Watch,Wearables,CUST-0107,314.0,3
405,2024-05-12,AirPods Pro,Accessories,CUST-0120,93.0,4
406,2021-06-05,Logitech MX Master 3,Accessories,CUST-0108,238.0,4
407,2021-11-30,Samsung S23,Smartphones,CUST-0293,819.0,2
408,2023-03-08,iPhone 14,Smartphones,CUST-0119,834.0,2
409,2022-04-30,AirPods Pro,Accessories,CUST-0059,118.0,1
410,2023-10-06,MacBook Pro,Laptops,CUST-0206,1411.0,2
411,2021-10-03,AirPods Pro,Accessories,CUST-0242,92.0,2
412,2021-08-05,Samsung S23,Smartphones,CUST-0285,984.0,3
413,2024-05-31,JBL Flip 6,Speakers,CUST-0178,250.0,4
414,2024-08-10,Dell XPS 13,Laptops,CUST-0151,1527.0,2
415,2021-11-04,Samsung S23,Smartphones,CUST-0234,923.0,3
416,2023-10-29,Samsung S23,Smartphones,CUST-0129,807.0,1
417,2024-10-07,Logitech MX Master 3,Accessories,CUST-0005,135.0,3
418,2024-05-01,Sony WH-1000XM5,Headphones,CUST-0119,370.0,2
419,2024-12-08,Samsung S23,Smartphones,CUST-0145,825.0,4
420,2021-10-30,JBL Flip 6,Speakers,CUST-0076,171.0,1
421,2023-03-25,Dell XPS 13,Laptops,CUST-0289,1400.0,3
422,2024-08-03,AirPods Pro,Accessories,CUST-0069,154.0,2
423,2024-05-28,Samsung S23,Smartphones,CUST-0192,997.0,3
424,2024-03-30,Apple Watch,Wearables,CUST-0089,325.0,1
425,2022-08-08,AirPods Pro,Accessories,CUST-0077,208.0,1
426,2023-08-29,Dell XPS 13,Laptops,CUST-0098,1524.0,2
427,2022-05-09,Dell XPS 13,Laptops,CUST-0102,1418.0,2
428,2022-02-01,Apple Watch,Wearables,CUST-0279,232.0,1
429,2024-09-16,iPhone 14,Smartphones,CUST-0089,942.0,1
430,2024-01-05,Fitbit Charge 6,Wearables,CUST-0199,292.0,1
431,2023-04-08,Apple Watch,Wearables,CUST-0224,184.0,4
432,2021-04-12,Fitbit Charge 6,Wearables,CUST-0267,248.0,4
433,2023-09-01,Fitbit Charge 6,Wearables,CUST-0265,152.0,1
434,2021-11-24,Samsung S23,Smartphones,CUST-0117,953.0,1
435,2021-01-12,AirPods Pro,Accessories,CUST-0293,93.0,4
436,2023-02-22,Sony WH-1000XM5,Headphones,CUST-0021,350.0,3
437,2023-10-12,AirPods Pro,Accessories,CUST-0124,192.0,1
438,2022-12-16,MacBook Pro,Laptops,CUST-0271,1467.0,1
439,2021-05-21,Logitech MX Master 3,Accessories,CUST-0275,83.0,2
440,2023-08-22,AirPods Pro,Accessories,CUST-0052,76.0,1
441,2023-01-21,MacBook Pro,Laptops,CUST-0136,1543.0,2
442,2024-12-14,Samsung S23,Smartphones,CUST-0002,976.0,1
443,2022-10-06,Fitbit Charge 6,Wearables,CUST-0263,244.0,4
444,2023-11-29,Sony WH-1000XM5,Headphones,CUST-0241,369.0,1
445,2021-10-25,JBL Flip 6,Speakers,CUST-0036,183.0,4
446,2024-11-09,JBL Flip 6,Speakers,CUST-0173,205.0,3
447,2023-06-10,Sony WH-1000XM5,Headphones,CUST-0118,220.0,2
448,2024-05-28,Apple Watch,Wearables,CUST-0026,158.0,3
449,2021-01-10,JBL Flip 6,Speakers,CUST-0121,224.0,2
450,2022-08-07,JBL Flip 6,Speakers,CUST-0208,148.0,2
451,2023-05-09,AirPods Pro,Accessories,CUST-0068,99.0,4
452,2022-06-15,Dell XPS 13,Laptops,CUST-0060,1566.0,2
453,2023-05-07,Samsung S23,Smartphones,CUST-0164,982.0,2
454,2022-08-04,iPhone 14,Smartphones,CUST-0108,960.0,3
455,2022-10-23,iPhone 14,Smartphones,CUST-0150,975.0,1
456,2022-02-23,Sony WH-1000XM5,Headphones,CUST-0160,210.0,2
457,2023-08-27,Apple Watch,Wearables,CUST-0254,302.0,2
458,2024-09-05,MacBook Pro,Laptops,CUST-0263,1484.0,2
459,2024-10-29,Sony WH-1000XM5,Headphones,CUST-0241,223.0,4
460,2021-10-29,MacBook Pro,Laptops,CUST-0068,1501.0,2
461,2021-10-15,Sony WH-1000XM5,Headphones,CUST-0109,235.0,4
462,2021-12-19,Dell XPS 13,Laptops,CUST-0073,1535.0,1
463,2023-12-30,Apple Watch,Wearables,CUST-0196,162.0,1
464,2023-04-08,Samsung S23,Smartphones,CUST-0005,971.0,3
465,2021-06-09,AirPods Pro,Accessories,CUST-0264,249.0,2
466,2021-03-08,Logitech MX Master 3,Accessories,CUST-0300,174.0,2
467,2024-07-06,Logitech MX Master 3,Accessories,CUST-0130,221.0,2
468,2022-09-06,iPhone 14,Smartphones,CUST-0291,897.0,3
469,2021-04-26,JBL Flip 6,Speakers,CUST-0150,143.0,2
470,2022-03-29,Apple Watch,Wearables,CUST-0208,255.0,2
471,2022-11-01,Apple Watch,Wearables,CUST-0055,293.0,4
472,2022-10-19,JBL Flip 6,Speakers,CUST-0003,243.0,2
473,2021-08-25,Sony WH-1000XM5,Headphones,CUST-0115,303.0,2
474,2024-06-25,iPhone 14,Smartphones,CUST-0121,829.0,1
475,2024-01-13,Logitech MX Master 3,Accessories,CUST-0231,81.0,1
476,2023-10-10,Logitech MX Master 3,Accessories,CUST-0226,191.0,4
477,2022-04-26,Sony WH-1000XM5,Headphones,CUST-0114,265.0,1
478,2021-12-07,Samsung S23,Smartphones,CUST-0249,1000.0,1
479,2023-04-15,Dell XPS 13,Laptops,CUST-0190,1550.0,2
480,2024-05-04,Samsung S23,Smartphones,CUST-0262,962.0,2
481,2021-05-23,Logitech MX Master 3,Accessories,CUST-0101,61.0,3
482,2022-07-15,Fitbit Charge 6,Wearables,CUST-0166,231.0,1
483,2024-03-27,JBL Flip 6,Speakers,CUST-0158,233.0,3
484,2023-10-28,Dell XPS 13,Laptops,CUST-0014,1472.0,3
485,2024-11-29,MacBook Pro,Laptops,CUST-0066,1490.0,2
486,2023-07-20,Samsung S23,Smartphones,CUST-0206,819.0,2
487,2021-09-23,Apple Watch,Wearables,CUST-0281,203.0,1
488,2021-06-13,iPhone 14,Smartphones,CUST-0110,879.0,2
489,2021-08-26,Dell XPS 13,Laptops,CUST-0025,1540.0,1
490,2022-04-27,JBL Flip 6,Speakers,CUST-0025,178.0,4
491,2024-04-11,Dell XPS 13,Laptops,CUST-0146,1459.0,3
492,2022-01-25,Samsung S23,Smartphones,CUST-0060,950.0,3
493,2021-10-14,MacBook Pro,Laptops,CUST-0005,1561.0,2
494,2021-12-11,Samsung S23,Smartphones,CUST-0267,977.0,1
495,2023-12-16,Apple Watch,Wearables,CUST-0083,286.0,3
496,2021-05-29,Apple Watch,Wearables,CUST-0156,339.0,2
497,2023-06-02,Sony WH-1000XM5,Headphones,CUST-0080,343.0,4
498,2022-09-01,Dell XPS 13,Laptops,CUST-0260,1502.0,4
499,2023-02-24,AirPods Pro,Accessories,CUST-0221,101.0,4
500,2021-05-04,Logitech MX Master 3,Accessories,CUST-0231,227.0,3
501,2023-02-07,MacBook Pro,Laptops,CUST-0007,1554.0,4
502,2023-09-09,Sony WH-1000XM5,Headphones,CUST-0229,285.0,1
503,2022-05-25,Sony WH-1000XM5,Headphones,CUST-0062,348.0,2
504,2023-01-12,AirPods Pro,Accessories,CUST-0138,107.0,4
505,2024-12-17,AirPods Pro,Accessories,CUST-0065,62.0,1
506,2021-08-30,AirPods Pro,Accessories,CUST-0181,131.0,1
507,2021-06-22,Dell XPS 13,Laptops,CUST-0188,1538.0,3
508,2021-11-04,Sony WH-1000XM5,Headphones,CUST-0117,225.0,2
509,2022-06-30,Dell XPS 13,Laptops,CUST-0112,1481.0,4
510,2024-06-04,Apple Watch,Wearables,CUST-0221,329.0,1
511,2024-12-16,Fitbit Charge 6,Wearables,CUST-0021,191.0,1
512,2022-09-17,Apple Watch,Wearables,CUST-0192,166.0,4
513,2022-01-28,Apple Watch,Wearables,CUST-0129,279.0,4
514,2021-01-29,iPhone 14,Smartphones,CUST-0010,857.0,4
515,2021-08-20,AirPods Pro,Accessories,CUST-0284,83.0,4
516,2022-12-27,JBL Flip 6,Speakers,CUST-0079,244.0,4
517,2023-05-06,MacBook Pro,Laptops,CUST-0069,1559.0,4
518,2022-03-25,Sony WH-1000XM5,Headphones,CUST-0101,207.0,1
519,2024-05-08,Apple Watch,Wearables,CUST-0087,192.0,1
520,2024-12-29,JBL Flip 6,Speakers,CUST-0152,116.0,1
521,2021-05-28,AirPods Pro,Accessories,CUST-0232,107.0,3
522,2022-01-01,Dell XPS 13,Laptops,CUST-0139,1579.0,3
523,2024-05-19,Sony WH-1000XM5,Headphones,CUST-0028,250.0,3
524,2022-03-18,AirPods Pro,Accessories,CUST-0261,143.0,2
525,2024-10-07,JBL Flip 6,Speakers,CUST-0138,137.0,3
526,2023-09-19,iPhone 14,Smartphones,CUST-0223,935.0,4
527,2021-12-26,Apple Watch,Wearables,CUST-0049,185.0,2
528,2023-04-16,Apple Watch,Wearables,CUST-0169,271.0,3
529,2021-07-09,Samsung S23,Smartphones,CUST-0266,948.0,4
530,2022-10-14,JBL Flip 6,Speakers,CUST-0258,217.0,1
531,2021-06-09,Samsung S23,Smartphones,CUST-0011,809.0,3
532,2021-09-30,JBL Flip 6,Speakers,CUST-0183,300.0,1
533,2022-05-03,Fitbit Charge 6,Wearables,CUST-0114,171.0,4
534,2022-02-18,Dell XPS 13,Laptops,CUST-0213,1571.0,4
535,2024-12-29,iPhone 14,Smartphones,CUST-0122,831.0,2
536,2021-02-08,iPhone 14,Smartphones,CUST-0268,974.0,2
537,2021-05-29,AirPods Pro,Accessories,CUST-0126,185.0,2
538,2024-10-15,Sony WH-1000XM5,Headphones,CUST-0151,285.0,2
539,2021-08-23,Apple Watch,Wearables,CUST-0022,241.0,1
540,2023-02-09,AirPods Pro,Accessories,CUST-0283,99.0,3
541,2024-12-01,JBL Flip 6,Speakers,CUST-0044,121.0,3
542,2022-02-25,iPhone 14,Smartphones,CUST-0184,802.0,3
543,2021-01-19,Sony WH-1000XM5,Headphones,CUST-0030,238.0,4
544,2024-10-22,Apple Watch,Wearables,CUST-0128,260.0,4
545,2021-12-28,Fitbit Charge 6,Wearables,CUST-0144,221.0,1
546,2024-07-08,MacBook Pro,Laptops,CUST-0104,1463.0,2
547,2022-04-18,Fitbit Charge 6,Wearables,CUST-0231,304.0,2
548,2023-07-26,Apple Watch,Wearables,CUST-0086,239.0,2
549,2022-07-20,iPhone 14,Smartphones,CUST-0014,920.0,2
550,2024-12-31,Apple Watch,Wearables,CUST-0020,224.0,4
551,2023-10-12,Logitech MX Master 3,Accessories,CUST-0211,150.0,2
552,2021-05-12,Dell XPS 13,Laptops,CUST-0020,1537.0,4
553,2023-10-11,MacBook Pro,Laptops,CUST-0154,1436.0,2
554,2023-04-02,JBL Flip 6,Speakers,CUST-0202,137.0,2
555,2021-07-07,Apple Watch,Wearables,CUST-0020,166.0,3
556,2022-08-06,Dell XPS 13,Laptops,CUST-0221,1413.0,3
557,2021-12-02,Fitbit Charge 6,Wearables,CUST-0055,281.0,4
558,2023-02-05,JBL Flip 6,Speakers,CUST-0162,257.0,2
559,2021-06-08,MacBook Pro,Laptops,CUST-0211,1549.0,4
560,2024-02-07,Fitbit Charge 6,Wearables,CUST-0117,308.0,4
561,2021-01-19,Dell XPS 13,Laptops,CUST-0183,1512.0,3
562,2022-04-26,Samsung S23,Smartphones,CUST-0116,912.0,3
563,2022-04-21,Apple Watch,Wearables,CUST-0118,194.0,1
564,2022-02-05,Logitech MX Master 3,Accessories,CUST-0260,197.0,4
565,2023-12-07,Logitech MX Master 3,Accessories,CUST-0047,127.0,4
566,2021-03-16,Sony WH-1000XM5,Headphones,CUST-0137,289.0,4
567,2023-04-17,Apple Watch,Wearables,CUST-0061,287.0,2
568,2023-08-31,iPhone 14,Smartphones,CUST-0254,917.0,1
569,2022-12-11,iPhone 14,Smartphones,CUST-0051,946.0,2
570,2022-07-01,Fitbit Charge 6,Wearables,CUST-0069,242.0,4
571,2021-02-18,AirPods Pro,Accessories,CUST-0074,241.0,1
572,2021-12-22,Logitech MX Master 3,Accessories,CUST-0090,53.0,2
573,2023-01-13,Sony WH-1000XM5,Headphones,CUST-0129,223.0,1
574,2022-09-04,Logitech MX Master 3,Accessories,CUST-0297,231.0,2
575,2024-10-19,Apple Watch,Wearables,CUST-0031,233.0,4
576,2023-09-12,Dell XPS 13,Laptops,CUST-0213,1557.0,4
577,2023-05-26,Fitbit Charge 6,Wearables,CUST-0220,284.0,3
578,2024-05-28,JBL Flip 6,Speakers,CUST-0182,205.0,1
579,2021-07-24,Logitech MX Master 3,Accessories,CUST-0044,122.0,1
580,2024-06-05,JBL Flip 6,Speakers,CUST-0107,183.0,2
581,2021-09-07,Apple Watch,Wearables,CUST-0021,345.0,2
582,2023-12-30,Samsung S23,Smartphones,CUST-0160,947.0,4
583,2023-08-02,Sony WH-1000XM5,Headphones,CUST-0154,319.0,4
584,2021-05-22,Apple Watch,Wearables,CUST-0165,207.0,1
585,2024-01-11,AirPods Pro,Accessories,CUST-0131,136.0,2
586,2023-09-11,iPhone 14,Smartphones,CUST-0161,977.0,1
587,2023-06-14,Fitbit Charge 6,Wearables,CUST-0086,182.0,1
588,2022-07-27,Samsung S23,Smartphones,CUST-0028,985.0,3
589,2022-02-27,Logitech MX Master 3,Accessories,CUST-0177,66.0,2
590,2023-08-24,Logitech MX Master 3,Accessories,CUST-0098,114.0,2
591,2023-05-03,AirPods Pro,Accessories,CUST-0002,71.0,4
592,2023-12-17,Samsung S23,Smartphones,CUST-0098,943.0,4
593,2022-03-11,Sony WH-1000XM5,Headphones,CUST-0086,275.0,4
594,2024-08-10,Fitbit Charge 6,Wearables,CUST-0099,341.0,3
595,2022-07-15,Sony WH-1000XM5,Headphones,CUST-0277,219.0,2
596,2022-01-18,Dell XPS 13,Laptops,CUST-0214,1542.0,4
597,2023-01-14,AirPods Pro,Accessories,CUST-0079,165.0,4
598,2023-02-21,Apple Watch,Wearables,CUST-0168,207.0,4
599,2023-11-16,iPhone 14,Smartphones,CUST-0066,952.0,4
600,2024-07-01,MacBook Pro,Laptops,CUST-0044,1496.0,2
601,2023-10-09,MacBook Pro,Laptops,CUST-0262,1566.0,4
602,2022-08-24,Samsung S23,Smartphones,CUST-0197,850.0,3
603,2022-05-19,Fitbit Charge 6,Wearables,CUST-0008,301.0,4
604,2022-04-21,Apple Watch,Wearables,CUST-0164,234.0,4
605,2022-07-21,Apple Watch,Wearables,CUST-0047,292.0,4
606,2021-08-26,JBL Flip 6,Speakers,CUST-0210,141.0,4
607,2022-04-13,Logitech MX Master 3,Accessories,CUST-0268,179.0,3
608,2023-04-28,MacBook Pro,Laptops,CUST-0259,1426.0,2
609,2021-02-09,Logitech MX Master 3,Accessories,CUST-0220,178.0,3
610,2023-10-21,JBL Flip 6,Speakers,CUST-0101,259.0,4
611,2022-11-19,AirPods Pro,Accessories,CUST-0260,247.0,2
612,2022-06-28,Apple Watch,Wearables,CUST-0012,288.0,2
613,2023-11-06,iPhone 14,Smartphones,CUST-0063,908.0,3
614,2023-10-10,AirPods Pro,Accessories,CUST-0158,62.0,2
615,2024-07-07,Logitech MX Master 3,Accessories,CUST-0223,108.0,3
616,2021-05-11,iPhone 14,Smartphones,CUST-0196,824.0,4
617,2023-07-19,Fitbit Charge 6,Wearables,CUST-0133,338.0,4
618,2021-09-22,Dell XPS 13,Laptops,CUST-0134,1459.0,4
619,2024-11-01,Samsung S23,Smartphones,CUST-0213,930.0,4
620,2022-04-21,Fitbit Charge 6,Wearables,CUST-0277,305.0,4
621,2024-05-26,iPhone 14,Smartphones,CUST-0163,979.0,2
622,2021-02-10,MacBook Pro,Laptops,CUST-0075,1584.0,3
623,2024-04-14,Logitech MX Master 3,Accessories,CUST-0273,118.0,4
624,2023-05-12,MacBook Pro,Laptops,CUST-0289,1524.0,4
625,2023-12-26,MacBook Pro,Laptops,CUST-0248,1555.0,3
626,2022-03-30,Apple Watch,Wearables,CUST-0148,273.0,1
627,2023-08-26,Sony WH-1000XM5,Headphones,CUST-0128,390.0,3
628,2022-05-31,Fitbit Charge 6,Wearables,CUST-0294,292.0,3
629,2022-06-17,MacBook Pro,Laptops,CUST-0117,1580.0,2
630,2022-04-05,iPhone 14,Smartphones,CUST-0039,936.0,3
631,2023-04-25,Samsung S23,Smartphones,CUST-0115,933.0,3
632,2021-08-07,Sony WH-1000XM5,Headphones,CUST-0091,297.0,4
633,2022-07-12,Logitech MX Master 3,Accessories,CUST-0142,149.0,1
634,2023-04-20,MacBook Pro,Laptops,CUST-0147,1429.0,3
635,2022-08-19,iPhone 14,Smartphones,CUST-0281,967.0,4
636,2021-09-27,Fitbit Charge 6,Wearables,CUST-0102,299.0,4
637,2021-03-24,MacBook Pro,Laptops,CUST-0275,1600.0,4
638,2023-09-07,Sony WH-1000XM5,Headphones,CUST-0206,262.0,1
639,2023-02-02,Sony WH-1000XM5,Headphones,CUST-0121,218.0,3
640,2023-10-09,JBL Flip 6,Speakers,CUST-0164,267.0,1
641,2021-10-13,Apple Watch,Wearables,CUST-0161,269.0,4
642,2021-03-30,AirPods Pro,Accessories,CUST-0227,236.0,2
643,2021-08-10,Apple Watch,Wearables,CUST-0196,217.0,4
644,2022-05-29,Apple Watch,Wearables,CUST-0125,259.0,2
645,2024-02-25,Sony WH-1000XM5,Headphones,CUST-0016,261.0,1
646,2022-03-08,MacBook Pro,Laptops,CUST-0267,1463.0,2
647,2022-10-23,AirPods Pro,Accessories,CUST-0276,150.0,3
648,2023-10-10,Apple Watch,Wearables,CUST-0035,214.0,4
649,2024-08-17,Sony WH-1000XM5,Headphones,CUST-0076,373.0,3
650,2022-06-11,Apple Watch,Wearables,CUST-0147,175.0,4
651,2022-08-28,Logitech MX Master 3,Accessories,CUST-0232,70.0,3
652,2022-05-20,MacBook Pro,Laptops,CUST-0132,1454.0,3
653,2021-12-14,Dell XPS 13,Laptops,CUST-0076,1572.0,3
654,2023-05-04,Samsung S23,Smartphones,CUST-0162,890.0,3
655,2024-10-16,iPhone 14,Smartphones,CUST-0072,886.0,2
656,2024-07-09,Logitech MX Master 3,Accessories,CUST-0153,194.0,1
657,2023-02-19,Logitech MX Master 3,Accessories,CUST-0218,76.0,4
658,2024-11-04,Fitbit Charge 6,Wearables,CUST-0093,258.0,1
659,2023-05-17,JBL Flip 6,Speakers,CUST-0142,134.0,4
660,2023-01-19,Dell XPS 13,Laptops,CUST-0177,1540.0,1
661,2023-09-25,iPhone 14,Smartphones,CUST-0190,935.0,3
662,2022-02-08,iPhone 14,Smartphones,CUST-0090,838.0,1
663,2022-12-05,Fitbit Charge 6,Wearables,CUST-0233,158.0,4
664,2023-03-28,Apple Watch,Wearables,CUST-0017,237.0,1
665,2023-03-30,Sony WH-1000XM5,Headphones,CUST-0183,240.0,3
666,2022-02-01,MacBook Pro,Laptops,CUST-0127,1445.0,1
667,2021-01-01,JBL Flip 6,Speakers,CUST-0108,118.0,4
668,2022-08-07,JBL Flip 6,Speakers,CUST-0109,111.0,1
669,2024-06-17,iPhone 14,Smartphones,CUST-0090,902.0,4
670,2024-06-27,AirPods Pro,Accessories,CUST-0008,202.0,3
671,2021-06-23,Sony WH-1000XM5,Headphones,CUST-0158,374.0,3
672,2023-04-30,Samsung S23,Smartphones,CUST-0161,926.0,4
673,2022-08-17,AirPods Pro,Accessories,CUST-0147,205.0,4
674,2024-01-13,iPhone 14,Smartphones,CUST-0225,875.0,2
675,2022-10-17,Apple Watch,Wearables,CUST-0258,340.0,1
676,2021-04-15,Fitbit Charge 6,Wearables,CUST-0266,291.0,2
677,2022-07-17,Logitech MX Master 3,Accessories,CUST-0201,170.0,3
678,2023-02-10,Dell XPS 13,Laptops,CUST-0155,1516.0,2
679,2022-01-22,JBL Flip 6,Speakers,CUST-0258,180.0,1
680,2021-09-25,MacBook Pro,Laptops,CUST-0235,1464.0,3
681,2023-09-13,AirPods Pro,Accessories,CUST-0213,111.0,1
682,2024-02-25,Apple Watch,Wearables,CUST-0279,301.0,1
683,2024-08-10,AirPods Pro,Accessories,CUST-0107,195.0,4
684,2022-09-03,Sony WH-1000XM5,Headphones,CUST-0073,380.0,2
685,2023-11-20,Samsung S23,Smartphones,CUST-0288,994.0,3
686,2024-03-25,Apple Watch,Wearables,CUST-0063,172.0,4
687,2024-01-04,Fitbit Charge 6,Wearables,CUST-0118,249.0,4
688,2022-11-10,Samsung S23,Smartphones,CUST-0156,964.0,3
689,2024-05-04,AirPods Pro,Accessories,CUST-0056,114.0,1
690,2022-07-13,Dell XPS 13,Laptops,CUST-0275,1556.0,2
691,2023-07-03,MacBook Pro,Laptops,CUST-0126,1538.0,1
692,2023-05-31,Logitech MX Master 3,Accessories,CUST-0064,118.0,4
693,2023-07-19,Dell XPS 13,Laptops,CUST-0204,1464.0,3
694,2024-11-12,iPhone 14,Smartphones,CUST-0067,874.0,1
695,2024-03-24,Logitech MX Master 3,Accessories,CUST-0234,100.0,2
696,2021-09-19,AirPods Pro,Accessories,CUST-0030,219.0,1
697,2021-05-02,AirPods Pro,Accessories,CUST-0170,173.0,1
698,2023-11-25,Sony WH-1000XM5,Headphones,CUST-0134,395.0,2
699,2021-07-20,iPhone 14,Smartphones,CUST-0285,876.0,3
700,2022-03-07,Dell XPS 13,Laptops,CUST-0109,1421.0,4
701,2023-12-29,AirPods Pro,Accessories,CUST-0162,158.0,2
702,2023-04-01,Sony WH-1000XM5,Headphones,CUST-0042,297.0,4
703,2024-02-07,MacBook Pro,Laptops,CUST-0250,1484.0,2
704,2022-01-18,AirPods Pro,Accessories,CUST-0300,188.0,3
705,2023-04-16,MacBook Pro,Laptops,CUST-0092,1590.0,4
706,2022-04-28,Samsung S23,Smartphones,CUST-0139,978.0,1
707,2021-09-30,MacBook Pro,Laptops,CUST-0252,1481.0,4
708,2024-05-22,Apple Watch,Wearables,CUST-0152,168.0,1
709,2023-09-26,AirPods Pro,Accessories,CUST-0008,77.0,1
710,2022-10-19,AirPods Pro,Accessories,CUST-0164,167.0,3
711,2021-03-05,AirPods Pro,Accessories,CUST-0267,103.0,1
712,2024-03-09,Logitech MX Master 3,Accessories,CUST-0149,188.0,3
713,2022-04-21,AirPods Pro,Accessories,CUST-0184,69.0,1
714,2022-07-12,Fitbit Charge 6,Wearables,CUST-0012,219.0,1
715,2023-06-02,MacBook Pro,Laptops,CUST-0154,1447.0,4
716,2023-03-31,Logitech MX Master 3,Accessories,CUST-0183,151.0,3
717,2024-12-11,JBL Flip 6,Speakers,CUST-0203,291.0,1
718,2022-05-14,Samsung S23,Smartphones,CUST-0179,980.0,2
719,2021-03-23,MacBook Pro,Laptops,CUST-0175,1403.0,3
720,2021-12-31,MacBook Pro,Laptops,CUST-0048,1472.0,4
721,2021-04-26,iPhone 14,Smartphones,CUST-0225,895.0,4
722,2021-05-27,Logitech MX Master 3,Accessories,CUST-0013,224.0,2
723,2021-10-14,Sony WH-1000XM5,Headphones,CUST-0208,313.0,4
724,2021-01-22,Logitech MX Master 3,Accessories,CUST-0171,116.0,2
725,2023-06-25,Fitbit Charge 6,Wearables,CUST-0126,170.0,4
726,2024-05-12,Samsung S23,Smartphones,CUST-0169,951.0,3
727,2022-11-27,Apple Watch,Wearables,CUST-0222,196.0,3
728,2021-01-19,Samsung S23,Smartphones,CUST-0264,825.0,1
729,2024-09-12,Sony WH-1000XM5,Headphones,CUST-0067,264.0,4
730,2021-01-25,AirPods Pro,Accessories,CUST-0001,192.0,1
731,2021-05-21,JBL Flip 6,Speakers,CUST-0136,232.0,4
732,2024-02-26,Apple Watch,Wearables,CUST-0127,150.0,4
733,2022-07-01,Samsung S23,Smartphones,CUST-0191,903.0,3
734,2024-07-12,Samsung S23,Smartphones,CUST-0260,957.0,3
735,2024-10-13,MacBook Pro,Laptops,CUST-0072,1402.0,2
736,2021-07-07,Samsung S23,Smartphones,CUST-0045,860.0,3
737,2024-02-21,Logitech MX Master 3,Accessories,CUST-0016,115.0,4
738,2022-01-10,Samsung S23,Smartphones,CUST-0234,923.0,4
739,2024-10-13,Samsung S23,Smartphones,CUST-0013,983.0,3
740,2022-05-23,Samsung S23,Smartphones,CUST-0295,994.0,4
741,2024-05-23,JBL Flip 6,Speakers,CUST-0055,126.0,2
742,2023-01-03,Sony WH-1000XM5,Headphones,CUST-0053,238.0,1
743,2023-07-02,Apple Watch,Wearables,CUST-0158,330.0,1
744,2024-11-27,AirPods Pro,Accessories,CUST-0275,106.0,1
745,2022-12-27,iPhone 14,Smartphones,CUST-0183,822.0,4
746,2024-01-03,Fitbit Charge 6,Wearables,CUST-0054,201.0,4
747,2021-06-09,Samsung S23,Smartphones,CUST-0014,977.0,4
748,2023-10-09,AirPods Pro,Accessories,CUST-0022,79.0,3
749,2021-09-17,Sony WH-1000XM5,Headphones,CUST-0264,211.0,3
750,2024-08-06,Samsung S23,Smartphones,CUST-0248,897.0,3
751,2024-01-04,Apple Watch,Wearables,CUST-0204,198.0,3
752,2023-09-18,iPhone 14,Smartphones,CUST-0154,817.0,4
753,2021-10-21,iPhone 14,Smartphones,CUST-0088,849.0,4
754,2022-01-25,AirPods Pro,Accessories,CUST-0157,205.0,3
755,2022-09-25,iPhone 14,Smartphones,CUST-0107,946.0,1
756,2022-03-04,Dell XPS 13,Laptops,CUST-0100,1481.0,3
757,2023-03-30,MacBook Pro,Laptops,CUST-0177,1597.0,4
758,2022-11-22,AirPods Pro,Accessories,CUST-0186,206.0,1
759,2022-09-24,Sony WH-1000XM5,Headphones,CUST-0175,222.0,1
760,2021-08-23,AirPods Pro,Accessories,CUST-0024,157.0,3
761,2022-03-07,Apple Watch,Wearables,CUST-0094,350.0,1
762,2023-09-06,MacBook Pro,Laptops,CUST-0140,1436.0,2
763,2023-07-02,AirPods Pro,Accessories,CUST-0028,90.0,3
764,2024-08-19,Samsung S23,Smartphones,CUST-0256,904.0,4
765,2023-11-03,Samsung S23,Smartphones,CUST-0229,940.0,4
766,2021-01-31,Samsung S23,Smartphones,CUST-0016,936.0,1
767,2024-04-04,Logitech MX Master 3,Accessories,CUST-0100,158.0,3
768,2024-04-11,Samsung S23,Smartphones,CUST-0216,807.0,3
769,2021-10-01,MacBook Pro,Laptops,CUST-0028,1469.0,4
770,2023-07-29,AirPods Pro,Accessories,CUST-0028,103.0,2
771,2023-12-25,Dell XPS 13,Laptops,CUST-0021,1412.0,1
772,2021-02-18,Logitech MX Master 3,Accessories,CUST-0054,187.0,1
